yearID,teamID,lgID,playerID,G_all,GS,G_batting,G_defense,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of,G_dh,G_ph,G_pr
2011,SDN,NL,maybica01,137,132,137,136,0,0,0,0,0,0,0,136,0,136,0,2,1
2011,SDN,NL,moseldu01,20,20,18,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2011,SDN,NL,neshepa01,25,0,22,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2011,SDN,NL,parrian01,24,13,24,22,0,0,0,3,11,4,1,0,4,5,0,4,0
2011,SDN,NL,patteer01,47,21,47,26,0,0,0,10,0,0,4,7,6,16,0,22,2
2011,SDN,NL,phillky01,36,19,36,24,0,24,0,0,0,0,0,0,0,0,0,14,0
2011,SDN,NL,richacl01,20,18,18,18,18,0,0,0,0,0,0,0,0,0,0,1,1
2011,SDN,NL,rizzoan01,49,36,49,45,0,0,45,0,0,0,0,0,0,0,0,6,0
2011,SDN,NL,scribev01,10,0,9,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2011,SDN,NL,spencjo01,40,0,39,40,40,0,0,0,0,0,0,0,0,0,0,0,0
2011,SDN,NL,staufti01,32,31,31,31,31,0,0,0,0,0,0,0,0,0,0,1,0
2011,SDN,NL,tekotbl01,19,7,19,11,0,0,0,0,0,0,3,7,1,11,0,9,1
2011,SDN,NL,thatcjo01,18,0,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2011,SDN,NL,venabwi01,121,85,121,109,0,0,0,0,0,0,7,14,91,109,0,24,1
2011,SEA,AL,ackledu01,90,87,90,86,0,0,1,86,0,0,0,0,0,0,2,3,0
2011,SEA,AL,beavabl01,15,15,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2011,SEA,AL,carpmi01,79,75,79,57,0,0,34,0,0,0,27,0,1,28,19,4,0
2011,SEA,AL,corteda02,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2011,SEA,AL,delabst01,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2011,SEA,AL,gimench01,24,20,24,24,0,20,2,0,0,0,3,0,0,3,0,0,0
2011,SEA,AL,gutiefr01,92,85,92,92,0,0,0,0,0,0,0,92,0,92,0,2,0
2011,SEA,AL,halmagr01,35,25,35,35,0,0,0,0,0,0,29,8,2,35,0,1,2
2011,SEA,AL,hernafe02,33,33,2,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2011,SEA,AL,jimence01,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2011,SEA,AL,kellesh01,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2011,SEA,AL,langery01,19,15,19,17,0,0,0,0,0,0,5,12,1,17,1,1,2
2011,SEA,AL,leagubr01,65,0,3,65,65,0,0,0,0,0,0,0,0,0,0,0,0
2011,SEA,AL,liddial01,15,13,15,14,0,0,0,0,14,0,0,0,0,0,0,1,0
2011,SEA,AL,luekejo01,25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2011,SEA,AL,mooread01,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0
2011,SEA,AL,pegueca01,46,43,46,43,0,0,0,0,0,0,40,0,3,43,2,1,0
2011,SEA,AL,pinedmi01,28,28,2,28,28,0,0,0,0,0,0,0,0,0,0,0,0
2011,SEA,AL,raych01,29,0,3,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2011,SEA,AL,robintr01,44,39,44,40,0,0,0,0,0,0,30,15,0,40,2,2,1
2011,SEA,AL,rodrilu01,44,32,44,40,0,0,1,7,11,23,0,0,0,0,0,5,1
2011,SEA,AL,ryanbr01,123,120,123,123,0,0,0,0,0,123,0,0,0,0,0,0,2
2011,SEA,AL,saundmi01,58,47,58,56,0,0,0,0,0,0,12,46,0,56,0,0,4
2011,SEA,AL,seageky01,53,49,53,52,0,0,0,3,42,10,0,0,0,0,0,3,0
2011,SEA,AL,smoakju01,123,119,123,108,0,0,108,0,0,0,0,0,0,0,12,4,0
2011,SEA,AL,vargaja01,32,32,1,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2011,SEA,AL,vasquan01,7,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2011,SEA,AL,wilheto01,25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2011,SEA,AL,wilsomi02,8,7,8,7,0,0,0,0,0,0,5,0,2,7,1,1,0
2011,SFN,NL,beltbr01,63,50,63,56,0,0,31,0,0,0,31,0,1,32,0,8,2
2011,SFN,NL,bumgama01,35,33,34,33,33,0,0,0,0,0,0,0,0,0,0,2,0
2011,SFN,NL,burriem01,59,28,59,50,0,0,2,39,2,9,2,0,0,2,0,8,15
2011,SFN,NL,cainma01,35,33,34,33,33,0,0,0,0,0,0,0,0,0,0,1,1
2011,SFN,NL,chrisju01,18,12,18,17,0,0,0,0,0,0,6,10,3,17,0,0,2
2011,SFN,NL,crawfbr01,66,53,66,65,0,0,0,0,0,65,0,0,0,0,0,0,1
2011,SFN,NL,edlefst01,13,0,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2011,SFN,NL,fontemi01,85,50,85,63,0,0,0,23,8,37,0,0,0,0,0,28,0
2011,SFN,NL,fordda03,26,0,26,15,0,0,0,0,0,0,0,15,0,15,0,2,14
2011,SFN,NL,garcija01,49,0,48,49,49,0,0,0,0,0,0,0,0,0,0,0,0
2011,SFN,NL,gillaco01,15,2,15,4,0,0,0,0,4,0,0,0,0,0,0,12,0
2011,SFN,NL,joaquwa01,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2011,SFN,NL,linceti01,33,33,32,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2011,SFN,NL,pillbr01,15,13,15,14,0,0,14,0,0,0,0,0,0,0,0,2,0
2011,SFN,NL,poseybu01,45,43,45,43,0,41,2,0,0,0,0,0,0,0,0,2,0
2011,SFN,NL,ramirra02,66,0,65,66,66,0,0,0,0,0,0,0,0,0,0,0,0
2011,SFN,NL,rohliry01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011,SFN,NL,romose01,65,0,63,65,65,0,0,0,0,0,0,0,0,0,0,0,0
2011,SFN,NL,rossco01,121,107,121,115,0,0,0,0,0,0,83,22,35,115,0,8,0
2011,SFN,NL,runzlda01,31,1,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2011,SFN,NL,sanchhe01,13,6,13,11,0,11,0,0,0,0,0,0,0,0,0,6,0
2011,SFN,NL,sanchjo01,19,19,18,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2011,SFN,NL,sandopa01,117,109,117,112,0,0,6,0,107,0,0,0,0,0,1,7,0
2011,SFN,NL,schiena01,115,77,115,103,0,0,0,0,0,0,8,0,96,103,0,22,3
2011,SFN,NL,stewach01,67,51,67,66,0,63,3,0,0,0,0,0,0,0,0,4,1
2011,SFN,NL,surkaer01,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2011,SFN,NL,wilsobr01,57,0,56,57,57,0,0,0,0,0,0,0,0,0,0,0,0
2011,SLN,NL,augenbr01,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2011,SLN,NL,boggsmi01,51,0,50,51,51,0,0,0,0,0,0,0,0,0,0,0,0
2011,SLN,NL,brownan02,11,5,11,7,0,0,0,0,0,0,0,0,7,7,0,5,0
2011,SLN,NL,carpema01,7,4,7,5,0,0,0,0,5,0,0,0,0,0,0,2,0
2011,SLN,NL,chambad01,18,0,18,11,0,0,0,0,0,0,6,5,1,11,0,5,6
2011,SLN,NL,cletoma01,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2011,SLN,NL,craigal01,75,47,75,56,0,0,2,8,2,0,26,5,18,48,0,23,0
2011,SLN,NL,cruzto03,38,11,38,26,0,20,2,1,3,0,0,0,2,2,0,18,1
2011,SLN,NL,descada01,148,81,148,133,0,0,0,18,117,13,0,0,0,0,0,26,8
2011,SLN,NL,dicksbr01,4,1,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2011,SLN,NL,freesda01,97,88,97,89,0,0,5,0,88,0,0,0,0,0,0,9,0
2011,SLN,NL,garcija02,32,32,30,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2011,SLN,NL,greenty02,58,24,58,48,0,0,0,25,0,20,2,0,8,10,0,13,9
2011,SLN,NL,hamilma01,38,5,38,10,0,0,8,0,0,0,2,0,0,2,2,30,0
2011,SLN,NL,hollima01,124,119,124,115,0,0,0,0,0,0,115,0,0,115,5,5,0
2011,SLN,NL,jayjo02,159,107,159,140,0,0,0,0,0,0,19,75,56,140,0,29,2
2011,SLN,NL,kozmape01,16,3,16,14,0,0,0,10,1,3,0,0,0,0,0,5,2
2011,SLN,NL,lynnla01,18,2,16,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2011,SLN,NL,mccleky01,44,17,43,43,43,0,0,0,0,0,0,0,0,0,0,0,1
2011,SLN,NL,molinya01,139,132,139,138,0,138,2,0,0,0,0,0,0,0,0,2,0
2011,SLN,NL,motteja01,78,0,74,78,78,0,0,0,0,0,0,0,0,0,0,0,0
2011,SLN,NL,pujolal01,147,145,147,147,0,0,146,0,7,0,0,0,0,0,0,2,0
2011,SLN,NL,rasmuco01,129,122,129,127,0,0,0,0,0,0,0,127,0,127,0,5,0
2011,SLN,NL,robinsh01,9,1,9,9,0,0,0,0,0,0,1,5,3,9,0,3,0
2011,SLN,NL,rzepcma01,71,0,32,71,71,0,0,0,0,0,0,0,0,0,0,0,0
2011,SLN,NL,salasfe01,68,0,63,68,68,0,0,0,0,0,0,0,0,0,0,0,0
2011,SLN,NL,sanched01,26,0,25,26,26,0,0,0,0,0,0,0,0,0,0,0,0
2011,SLN,NL,schumsk01,117,94,117,110,1,0,0,95,0,0,6,5,31,40,0,15,0
2011,SLN,NL,waltepj01,5,0,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2011,TBA,AL,brignre01,92,76,92,91,0,0,0,0,0,91,0,0,0,0,0,0,1
2011,TBA,AL,canzlru01,3,0,3,0,0,0,0,0,0,0,0,0,0,0,2,3,0
2011,TBA,AL,chiriro01,20,15,20,20,0,19,1,0,0,0,0,0,0,0,0,2,0
2011,TBA,AL,cobbal01,9,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2011,TBA,AL,daviswa01,30,29,2,29,29,0,0,0,0,0,0,0,0,0,0,1,0
2011,TBA,AL,delanro01,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2011,TBA,AL,delarda01,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2011,TBA,AL,ekstrmi01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2011,TBA,AL,fuldsa01,105,77,105,87,0,0,0,0,0,0,75,7,9,87,2,21,1
2011,TBA,AL,gomesbr01,40,0,3,40,40,0,0,0,0,0,0,0,0,0,0,0,0
2011,TBA,AL,guyerbr01,15,12,15,14,0,0,0,0,0,0,3,0,11,14,1,1,0
2011,TBA,AL,hellije01,29,29,1,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2011,TBA,AL,howeljp01,46,0,4,46,46,0,0,0,0,0,0,0,0,0,0,0,0
2011,TBA,AL,jasojo01,89,67,89,82,0,82,0,0,0,0,0,0,0,0,0,18,2
2011,TBA,AL,jennide01,63,61,63,60,0,0,0,0,0,0,53,8,1,60,1,2,0
2011,TBA,AL,johnsel02,70,41,70,61,0,0,2,9,0,52,1,1,0,2,0,16,6
2011,TBA,AL,joycema01,141,121,141,136,0,0,0,0,0,0,15,0,126,136,1,16,0
2011,TBA,AL,kotchca01,146,135,146,146,0,0,146,0,0,0,0,0,0,0,0,1,0
2011,TBA,AL,lobatjo01,15,9,15,14,0,14,0,0,0,0,0,0,0,0,0,3,0
2011,TBA,AL,longoev01,133,131,133,130,0,0,0,0,130,0,0,0,0,0,3,2,0
2011,TBA,AL,mcgeeja01,37,0,3,37,37,0,0,0,0,0,0,0,0,0,0,0,0
2011,TBA,AL,moorema02,3,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2011,TBA,AL,niemaje01,23,23,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0
2011,TBA,AL,priceda01,34,34,2,34,34,0,0,0,0,0,0,0,0,0,0,0,0
2011,TBA,AL,ramosce01,59,0,6,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2011,TBA,AL,rodrise01,131,108,131,126,0,0,5,48,30,60,2,0,0,2,0,10,2
2011,TBA,AL,ruggiju01,46,26,46,36,0,0,0,0,0,0,27,4,6,36,3,12,3
2011,TBA,AL,russead01,36,0,5,36,36,0,0,0,0,0,0,0,0,0,0,0,0
2011,TBA,AL,shielja02,33,33,3,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2011,TBA,AL,shoppke01,87,71,87,86,0,86,0,0,0,0,0,0,0,0,0,5,0
2011,TBA,AL,sonnaan01,15,4,2,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2011,TBA,AL,torreal01,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2011,TBA,AL,uptonbj01,153,150,153,151,0,0,0,0,0,0,0,151,0,151,0,3,0
2011,TBA,AL,zobribe01,156,154,156,154,0,0,0,131,0,0,0,0,38,38,3,1,1
2011,TEX,AL,andruel01,150,143,150,147,0,0,0,0,0,147,0,0,0,0,1,6,0
2011,TEX,AL,blancan01,36,18,36,34,0,0,0,5,6,23,0,0,1,1,0,2,2
2011,TEX,AL,borboju01,32,28,32,32,0,0,0,0,0,0,0,32,0,32,0,0,0
2011,TEX,AL,cruzne02,124,122,124,115,0,0,0,0,0,0,18,0,109,115,8,2,0
2011,TEX,AL,eppleco01,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2011,TEX,AL,feldmsc01,11,2,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2011,TEX,AL,felizne01,64,0,5,64,64,0,0,0,0,0,0,0,0,0,0,0,0
2011,TEX,AL,gentrcr01,64,38,64,60,0,0,0,0,0,0,2,55,7,60,0,5,8
2011,TEX,AL,hambuma01,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2011,TEX,AL,hamiljo03,121,120,121,112,0,0,0,0,0,0,85,35,0,112,9,0,0
2011,TEX,AL,harrima01,31,30,3,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2011,TEX,AL,hollade01,32,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2011,TEX,AL,kinslia01,155,154,155,144,0,0,0,144,0,0,0,0,0,0,11,1,0
2011,TEX,AL,kirkmmi01,15,0,1,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2011,TEX,AL,lowema01,52,0,3,52,52,0,0,0,0,0,0,0,0,0,0,0,0
2011,TEX,AL,martile01,8,1,8,8,0,0,0,0,0,0,0,8,0,8,0,3,0
2011,TEX,AL,morelmi01,134,124,134,123,0,0,99,0,0,0,0,0,34,34,8,6,0
2011,TEX,AL,murphda07,120,105,120,109,0,0,0,0,0,0,78,13,32,109,9,10,1
2011,TEX,AL,napolmi01,113,102,113,92,0,61,35,0,0,0,0,0,0,0,19,7,0
2011,TEX,AL,odayda01,16,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2011,TEX,AL,ogandal01,31,29,1,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2011,TEX,AL,quintom01,11,6,11,11,0,0,0,5,3,3,0,0,0,0,0,0,1
2011,TEX,AL,teagata01,14,8,14,14,0,14,0,0,0,0,0,0,0,0,0,0,0
2011,TEX,AL,tobinma01,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2011,TEX,AL,tuckery01,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2011,TEX,AL,valdeme01,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2011,TEX,AL,wilsocj01,34,34,2,34,34,0,0,0,0,0,0,0,0,0,0,0,0
2011,TOR,AL,alvarhe01,10,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2011,TOR,AL,arencjp01,129,122,129,122,0,122,0,0,0,0,0,0,0,0,4,3,0
2011,TOR,AL,bautijo02,149,149,149,141,0,0,0,0,25,0,0,0,116,116,9,0,0
2011,TOR,AL,beckch01,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2011,TOR,AL,carrejo01,11,0,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2011,TOR,AL,cecilbr01,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2011,TOR,AL,coopeda01,27,19,27,15,0,0,15,0,0,0,0,0,0,0,9,4,1
2011,TOR,AL,davisra01,95,82,95,91,0,0,0,0,0,0,4,79,8,91,1,4,5
2011,TOR,AL,drabeky01,18,14,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2011,TOR,AL,encared01,134,122,134,57,0,0,25,0,36,0,0,0,0,0,70,11,0
2011,TOR,AL,escobyu01,133,131,133,132,0,0,0,0,0,132,0,0,0,0,1,2,0
2011,TOR,AL,farquda01,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2011,TOR,AL,janssca01,55,0,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0
2011,TOR,AL,lawribr01,43,43,43,43,0,0,0,0,43,0,0,0,0,0,0,0,0
2011,TOR,AL,ledezwi01,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2011,TOR,AL,lewisro01,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2011,TOR,AL,lindad01,125,125,125,109,0,0,109,0,0,0,0,0,0,0,16,0,0
2011,TOR,AL,litscje01,28,8,1,28,28,0,0,0,0,0,0,0,0,0,0,0,0
2011,TOR,AL,loewead01,14,10,14,8,0,0,0,0,0,0,1,3,4,8,3,1,2
2011,TOR,AL,mastrda01,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2011,TOR,AL,mccoymi01,80,52,80,71,1,0,0,10,16,26,0,16,5,20,5,3,11
2011,TOR,AL,mcgowdu01,5,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2011,TOR,AL,millsbr02,5,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2011,TOR,AL,morrobr01,30,30,2,30,30,0,0,0,0,0,0,0,0,0,0,0,0
2011,TOR,AL,nixja01,46,43,46,43,0,0,0,4,41,0,1,0,0,1,1,0,2
2011,TOR,AL,perezlu01,37,4,2,37,37,0,0,0,0,0,0,0,0,0,0,0,0
2011,TOR,AL,romerri01,32,32,2,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2011,TOR,AL,snidetr01,49,47,49,48,0,0,0,0,0,0,44,6,3,48,1,2,0
2011,TOR,AL,thameer01,95,90,95,80,0,0,0,0,0,0,53,0,27,80,13,3,0
2011,TOR,AL,villaca01,33,13,2,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2011,WAS,NL,balesco01,23,0,21,23,23,0,0,0,0,0,0,0,0,0,0,0,0
2011,WAS,NL,bernaro01,91,71,91,84,0,0,0,0,0,0,36,56,10,84,0,7,4
2011,WAS,NL,bixlebr01,79,15,79,51,0,0,2,0,14,2,27,4,6,34,1,23,21
2011,WAS,NL,brodebr01,11,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2011,WAS,NL,brownco01,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2011,WAS,NL,burnese01,69,0,66,69,69,0,0,0,0,0,0,0,0,0,0,0,0
2011,WAS,NL,clippty01,72,0,68,72,72,0,0,0,0,0,0,0,0,0,0,0,0
2011,WAS,NL,coffeto01,69,0,65,69,69,0,0,0,0,0,0,0,0,0,0,0,0
2011,WAS,NL,desmoia01,154,146,154,152,0,0,0,0,0,152,0,0,0,0,0,4,1
2011,WAS,NL,detwiro01,15,10,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2011,WAS,NL,espinda01,158,155,158,158,0,0,0,158,0,0,0,0,0,0,0,1,0
2011,WAS,NL,floreje02,30,21,30,22,0,22,0,0,0,0,0,0,0,0,0,8,0
2011,WAS,NL,gaudich01,10,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2011,WAS,NL,gorzeto01,30,15,29,30,30,0,0,0,0,0,0,0,0,0,0,0,0
2011,WAS,NL,kimbaco01,12,0,11,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2011,WAS,NL,lannajo01,33,33,31,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2011,WAS,NL,lombast02,13,6,13,6,0,0,0,3,3,1,0,0,0,0,0,7,0
2011,WAS,NL,marrech01,31,28,31,31,0,0,31,0,0,0,0,0,0,0,0,1,0
2011,WAS,NL,matthry01,35,0,31,35,35,0,0,0,0,0,0,0,0,0,0,0,0
2011,WAS,NL,mayayu01,10,5,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2011,WAS,NL,milonto01,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2011,WAS,NL,morsemi01,146,133,146,138,0,0,85,0,0,0,55,0,0,55,1,12,0
2011,WAS,NL,nixla01,124,79,124,92,0,0,9,0,0,0,73,4,12,85,2,36,3
2011,WAS,NL,peacobr01,3,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2011,WAS,NL,ramoswi01,113,107,113,108,0,108,0,0,0,0,0,0,0,0,1,4,1
2011,WAS,NL,rodrihe03,59,0,55,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2011,WAS,NL,severat01,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2011,WAS,NL,slatedo01,31,0,30,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2011,WAS,NL,stammcr01,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2011,WAS,NL,storedr01,73,0,71,73,73,0,0,0,0,0,0,0,0,0,0,0,0
2011,WAS,NL,strasst01,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2011,WAS,NL,wangch01,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2011,WAS,NL,zimmejo02,29,26,26,26,26,0,0,0,0,0,0,0,0,0,0,3,0
2011,WAS,NL,zimmery01,101,98,101,97,0,0,0,0,97,0,0,0,0,0,1,3,0
2012,ARI,NL,albaljo01,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,ARI,NL,alberma01,63,0,26,63,63,0,0,0,0,0,0,0,0,0,0,0,0
2012,ARI,NL,bauertr01,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,ARI,NL,belljo01,21,12,21,12,0,0,0,0,12,0,0,0,0,0,0,9,0
2012,ARI,NL,bergebr02,19,0,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2012,ARI,NL,breslcr01,63,0,38,63,63,0,0,0,0,0,0,0,0,0,0,0,0
2012,ARI,NL,cahiltr01,32,32,31,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2012,ARI,NL,collmjo01,28,11,27,28,28,0,0,0,0,0,0,0,0,0,0,0,0
2012,ARI,NL,corbipa01,22,17,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0
2012,ARI,NL,demelsa01,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,ARI,NL,drewst01,79,75,79,75,0,0,0,0,0,75,0,0,0,0,0,4,0
2012,ARI,NL,eatonad02,22,21,22,21,0,0,0,0,0,0,1,21,0,21,0,1,0
2012,ARI,NL,elmorja01,30,15,30,22,0,0,0,5,0,17,0,0,0,0,0,11,0
2012,ARI,NL,goldspa01,145,136,145,139,0,0,139,0,0,0,0,0,0,0,0,8,0
2012,ARI,NL,grahaty01,10,0,10,2,0,0,0,0,0,0,0,1,1,2,0,2,6
2012,ARI,NL,hernada01,72,0,69,72,72,0,0,0,0,0,0,0,0,0,0,0,0
2012,ARI,NL,hillaa01,156,151,156,153,0,0,0,153,0,0,0,0,0,0,0,3,0
2012,ARI,NL,hudsoda01,9,9,8,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2012,ARI,NL,jacobmi02,13,3,13,4,0,0,4,0,0,0,0,0,0,0,0,10,0
2012,ARI,NL,johnsch05,136,127,136,131,0,0,6,0,127,0,0,0,1,1,0,7,0
2012,ARI,NL,kenneia01,33,33,30,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2012,ARI,NL,kubelja01,141,130,141,125,0,0,0,0,0,0,124,0,2,125,6,10,0
2012,ARI,NL,lindsma01,46,0,12,46,46,0,0,0,0,0,0,0,0,0,0,0,0
2012,ARI,NL,martijo07,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,ARI,NL,mileywa01,32,29,30,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2012,ARI,NL,montemi01,141,136,141,139,0,139,0,0,0,0,0,0,0,0,0,4,0
2012,ARI,NL,parrage01,133,90,133,109,0,0,0,0,0,0,47,48,17,109,0,28,2
2012,ARI,NL,paterjo01,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2012,ARI,NL,polloaj01,31,19,31,25,0,0,0,0,0,0,7,14,4,25,0,10,0
2012,ARI,NL,roberry01,143,114,143,123,0,0,0,54,78,0,1,0,0,1,1,23,0
2012,ARI,NL,saundjo01,28,28,19,28,28,0,0,0,0,0,0,0,0,0,0,0,0
2012,ARI,NL,schmiko01,4,1,4,2,0,2,0,0,0,0,0,0,0,0,0,2,0
2012,ARI,NL,shawbr01,64,0,62,64,64,0,0,0,0,0,0,0,0,0,0,0,0
2012,ARI,NL,skaggty01,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2012,ARI,NL,uptonju01,150,148,150,149,0,0,0,0,0,0,0,0,149,149,0,0,1
2012,ARI,NL,wheelry01,50,23,50,26,0,0,4,0,23,0,0,0,0,0,0,25,1
2012,ARI,NL,youngch04,101,86,101,87,0,0,0,0,0,0,0,87,0,87,2,14,0
2012,ARI,NL,zagurmi01,45,0,43,45,45,0,0,0,0,0,0,0,0,0,0,0,0
2012,ATL,NL,avilalu01,31,0,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2012,ATL,NL,bakerje03,83,48,83,58,0,0,20,9,4,0,5,0,26,31,0,30,2
2012,ATL,NL,beachbr01,14,13,14,13,13,0,0,0,0,0,0,0,0,0,0,0,1
2012,ATL,NL,bournmi01,155,151,155,153,0,0,0,0,0,0,0,153,0,153,0,3,0
2012,ATL,NL,constjo01,37,20,37,25,0,0,0,0,0,0,21,5,0,25,0,9,3
2012,ATL,NL,delgara01,18,17,16,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2012,ATL,NL,francju02,93,42,93,49,0,0,0,0,49,0,0,0,0,0,0,48,2
2012,ATL,NL,freemfr01,147,145,147,146,0,0,146,0,0,0,0,0,0,0,0,2,0
2012,ATL,NL,gearrco01,22,0,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0
2012,ATL,NL,hansoto01,31,31,29,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2012,ATL,NL,heywaja01,158,151,158,156,0,0,0,0,0,0,0,2,154,156,0,3,0
2012,ATL,NL,janispa01,55,49,55,55,0,0,0,0,0,55,0,0,0,0,0,0,0
2012,ATL,NL,jurrjja01,11,10,10,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2012,ATL,NL,kimbrcr01,63,0,59,63,63,0,0,0,0,0,0,0,0,0,0,0,0
2012,ATL,NL,maholpa01,32,31,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2012,ATL,NL,marticr01,54,0,52,54,54,0,0,0,0,0,0,0,0,0,0,0,0
2012,ATL,NL,mccanbr01,121,116,121,114,0,114,0,0,0,0,0,0,0,0,3,4,1
